NUM,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z
270,3.23918,-26.1647,0.943002,-42.251,1.51048,-3.07369,1.65588,-32.33,-0.55097,-44.8715,-38.4409,-3.8934,5.91581,-57.2698,5.01116,-1.72876,-49.0225,-0.148119
271,3.23918,-26.1647,0.943002,-42.251,1.51048,-3.07369,1.65588,-32.33,-0.55097,-44.8715,-38.4409,-3.8934,5.91581,-57.2698,5.01116,-1.72876,-49.0225,-0.148119
272,3.12343,-26.3453,1.08929,-42.6855,1.46423,-2.61951,1.87126,-32.2771,-0.779279,-44.7934,-38.3993,-3.98027,5.69754,-57.2429,4.76309,-1.85947,-48.9996,-0.253286
273,3.12343,-26.3453,1.08929,-42.6855,1.46423,-2.61951,1.87126,-32.2771,-0.779279,-44.7934,-38.3993,-3.98027,5.69754,-57.2429,4.76309,-1.85947,-48.9996,-0.253286
274,3.3189,-26.0458,1.1661,-41.9052,1.68468,-3.59112,1.63307,-32.5102,-0.667505,-44.9262,-38.3787,-3.57338,6.3399,-57.1693,4.73594,-1.96193,-48.7945,-0.840316
275,3.3189,-26.0458,1.1661,-41.9052,1.68468,-3.59112,1.63307,-32.5102,-0.667505,-44.9262,-38.3787,-3.57338,6.3399,-57.1693,4.73594,-1.96193,-48.7945,-0.840316
276,3.3189,-26.0458,1.1661,-41.9052,1.68468,-3.59112,1.63307,-32.5102,-0.667505,-44.9262,-38.3787,-3.57338,6.3399,-57.1693,4.73594,-1.96193,-48.7945,-0.840316
277,3.15696,-26.1494,1.00724,-42.2584,1.54903,-3.03807,1.87479,-32.2834,-0.696292,-44.8808,-38.492,-3.97479,5.89435,-57.3177,4.71913,-1.72719,-49.1001,0.149196
278,3.15696,-26.1494,1.00724,-42.2584,1.54903,-3.03807,1.87479,-32.2834,-0.696292,-44.8808,-38.492,-3.97479,5.89435,-57.3177,4.71913,-1.72719,-49.1001,0.149196
279,3.3222,-25.8696,0.719709,-41.7953,1.21867,-3.10779,1.57748,-32.5107,-0.48389,-45.0749,-38.4785,-3.56301,6.15055,-57.2111,4.6898,-1.87409,-48.9165,-0.556303
280,3.3222,-25.8696,0.719709,-41.7953,1.21867,-3.10779,1.57748,-32.5107,-0.48389,-45.0749,-38.4785,-3.56301,6.15055,-57.2111,4.6898,-1.87409,-48.9165,-0.556303
281,3.41471,-26.0886,1.03072,-41.921,1.77857,-3.74847,1.77464,-32.4269,-0.636417,-44.8943,-38.3089,-3.94999,6.15686,-57.2137,4.5863,-1.94579,-48.8801,-0.713939
282,3.41471,-26.0886,1.03072,-41.921,1.77857,-3.74847,1.77464,-32.4269,-0.636417,-44.8943,-38.3089,-3.94999,6.15686,-57.2137,4.5863,-1.94579,-48.8801,-0.713939
283,3.41471,-26.0886,1.03072,-41.921,1.77857,-3.74847,1.77464,-32.4269,-0.636417,-44.8943,-38.3089,-3.94999,6.15686,-57.2137,4.5863,-1.94579,-48.8801,-0.713939
284,3.3188,-26.1449,0.986626,-42.2115,1.5167,-3.34777,1.70157,-32.2227,-0.883068,-44.6169,-38.6769,-3.40697,6.15902,-57.3478,4.83479,-1.93963,-48.8933,-0.551565
285,3.3188,-26.1449,0.986626,-42.2115,1.5167,-3.34777,1.70157,-32.2227,-0.883068,-44.6169,-38.6769,-3.40697,6.15902,-57.3478,4.83479,-1.93963,-48.8933,-0.551565
286,3.3188,-26.1449,0.986626,-42.2115,1.5167,-3.34777,1.70157,-32.2227,-0.883068,-44.6169,-38.6769,-3.40697,6.15902,-57.3478,4.83479,-1.93963,-48.8933,-0.551565
287,3.3188,-26.1449,0.986626,-42.2115,1.5167,-3.34777,1.70157,-32.2227,-0.883068,-44.6169,-38.6769,-3.40697,6.15902,-57.3478,4.83479,-1.93963,-48.8933,-0.551565
288,3.3188,-26.1449,0.986626,-42.2115,1.5167,-3.34777,1.70157,-32.2227,-0.883068,-44.6169,-38.6769,-3.40697,6.15902,-57.3478,4.83479,-1.93963,-48.8933,-0.551565
289,3.3188,-26.1449,0.986626,-42.2115,1.5167,-3.34777,0.387394,-20.9437,1.22433,-44.9899,-36.7706,-7.12259,7.4732,-68.6269,2.7274,-1.56666,-50.7996,3.16405
290,3.3188,-26.1449,0.986626,-42.2115,1.5167,-3.34777,0.387394,-20.9437,1.22433,-44.9899,-36.7706,-7.12259,7.4732,-68.6269,2.7274,-1.56666,-50.7996,3.16405
291,3.06041,-33.3652,-0.547017,-46.1259,16.2519,-2.44906,1.09215,-40.0409,-1.14427,-53.2701,-32.8249,-1.95969,11.4287,-71.7649,4.44997,-3.40533,-49.6893,-1.37919
292,3.06041,-33.3652,-0.547017,-46.1259,16.2519,-2.44906,1.09215,-40.0409,-1.14427,-53.2701,-32.8249,-1.95969,11.4287,-71.7649,4.44997,-3.40533,-49.6893,-1.37919
293,3.06041,-33.3652,-0.547017,-46.1259,16.2519,-2.44906,1.09215,-40.0409,-1.14427,-53.2701,-32.8249,-1.95969,11.4287,-71.7649,4.44997,-3.40533,-49.6893,-1.37919
294,3.23928,-33.5796,-0.437145,-46.0374,17.3282,-3.59485,0.972554,-39.8699,-1.02751,-53.1486,-33.539,-1.18043,11.3981,-71.8599,4.1361,-3.43302,-49.6325,-1.3795
295,3.23928,-33.5796,-0.437145,-46.0374,17.3282,-3.59485,0.972554,-39.8699,-1.02751,-53.1486,-33.539,-1.18043,11.3981,-71.8599,4.1361,-3.43302,-49.6325,-1.3795
296,3.36214,-33.5301,-0.36667,-46.0254,17.3236,-3.85535,1.07785,-39.9832,-1.25938,-53.4951,-33.1635,-1.65195,11.0187,-71.8837,4.38464,-3.20137,-50.0465,-0.68851
297,3.36214,-33.5301,-0.36667,-46.0254,17.3236,-3.85535,1.07785,-39.9832,-1.25938,-53.4951,-33.1635,-1.65195,11.0187,-71.8837,4.38464,-3.20137,-50.0465,-0.68851
298,3.33336,-33.5432,-0.361141,-46.0687,17.3006,-3.76002,1.0927,-39.9424,-1.14139,-53.375,-33.2836,-1.50465,11.1704,-71.8461,4.21707,-3.28583,-49.9106,-0.848267
299,3.33336,-33.5432,-0.361141,-46.0687,17.3006,-3.76002,1.0927,-39.9424,-1.14139,-53.375,-33.2836,-1.50465,11.1704,-71.8461,4.21707,-3.28583,-49.9106,-0.848267
300,3.36875,-33.3169,-0.431124,-45.5766,17.1539,-4.02483,1.02097,-40.0254,-1.24284,-53.4444,-33.3259,-1.24903,11.3752,-71.856,4.22002,-3.41191,-49.7796,-1.20173
301,3.36875,-33.3169,-0.431124,-45.5766,17.1539,-4.02483,1.02097,-40.0254,-1.24284,-53.4444,-33.3259,-1.24903,11.3752,-71.856,4.22002,-3.41191,-49.7796,-1.20173
302,3.36875,-33.3169,-0.431124,-45.5766,17.1539,-4.02483,1.02097,-40.0254,-1.24284,-53.4444,-33.3259,-1.24903,11.3752,-71.856,4.22002,-3.41191,-49.7796,-1.20173
303,3.0769,-33.4345,-0.549896,-46.3463,16.7297,-2.74931,1.07507,-39.9771,-1.1,-53.4018,-33.5548,-1.13434,11.3597,-71.8497,4.17069,-3.40584,-49.7267,-1.24959
304,3.0769,-33.4345,-0.549896,-46.3463,16.7297,-2.74931,1.07507,-39.9771,-1.1,-53.4018,-33.5548,-1.13434,11.3597,-71.8497,4.17069,-3.40584,-49.7267,-1.24959
305,3.0143,-33.4469,-0.4259,-46.4468,16.4813,-2.33533,1.1863,-40.1519,-1.10579,-53.4749,-33.0554,-1.76102,11.3661,-71.6756,4.22431,-3.30305,-49.7513,-1.1759
306,3.0143,-33.4469,-0.4259,-46.4468,16.4813,-2.33533,1.1863,-40.1519,-1.10579,-53.4749,-33.0554,-1.76102,11.3661,-71.6756,4.22431,-3.30305,-49.7513,-1.1759
307,3.18763,-33.3754,-0.363641,-46.4442,16.6089,-2.92326,1.13828,-40.0269,-1.21909,-53.5258,-33.3708,-1.3855,11.1271,-71.7797,4.29568,-3.28365,-49.9229,-0.871802
308,3.18763,-33.3754,-0.363641,-46.4442,16.6089,-2.92326,1.13828,-40.0269,-1.21909,-53.5258,-33.3708,-1.3855,11.1271,-71.7797,4.29568,-3.28365,-49.9229,-0.871802
309,3.04854,-33.3979,-0.513092,-46.3828,16.4892,-2.49825,1.15253,-40.0777,-0.979532,-53.4916,-33.2038,-1.6213,11.0578,-71.7247,4.22737,-3.31164,-49.7828,-1.09024
310,3.04854,-33.3979,-0.513092,-46.3828,16.4892,-2.49825,1.15253,-40.0777,-0.979532,-53.4916,-33.2038,-1.6213,11.0578,-71.7247,4.22737,-3.31164,-49.7828,-1.09024
311,3.04854,-33.3979,-0.513092,-46.3828,16.4892,-2.49825,1.15253,-40.0777,-0.979532,-53.4916,-33.2038,-1.6213,11.0578,-71.7247,4.22737,-3.31164,-49.7828,-1.09024
312,3.17658,-33.4907,-0.448771,-45.874,17.1483,-3.38762,0.99609,-39.9666,-1.09573,-53.1542,-33.4644,-1.14777,11.6634,-71.7158,3.89509,-3.54382,-49.5006,-1.72951
313,3.17658,-33.4907,-0.448771,-45.874,17.1483,-3.38762,0.99609,-39.9666,-1.09573,-53.1542,-33.4644,-1.14777,11.6634,-71.7158,3.89509,-3.54382,-49.5006,-1.72951
314,3.31113,-33.604,-0.362642,-45.9971,17.5199,-3.79799,1.2139,-40.0321,-1.15308,-53.3938,-33.2618,-1.56685,11.2295,-71.6992,4.06721,-3.30155,-49.8418,-0.981678
315,3.31113,-33.604,-0.362642,-45.9971,17.5199,-3.79799,1.2139,-40.0321,-1.15308,-53.3938,-33.2618,-1.56685,11.2295,-71.6992,4.06721,-3.30155,-49.8418,-0.981678
316,3.3263,-33.5805,-0.261595,-46.0336,17.5976,-3.92596,0.919388,-39.9806,-1.15664,-53.3365,-33.5869,-0.977011,11.4645,-71.7462,4.25081,-3.3913,-49.7049,-1.33327
317,3.3263,-33.5805,-0.261595,-46.0336,17.5976,-3.92596,0.919388,-39.9806,-1.15664,-53.3365,-33.5869,-0.977011,11.4645,-71.7462,4.25081,-3.3913,-49.7049,-1.33327
318,3.3263,-33.5805,-0.261595,-46.0336,17.5976,-3.92596,0.919388,-39.9806,-1.15664,-53.3365,-33.5869,-0.977011,11.4645,-71.7462,4.25081,-3.3913,-49.7049,-1.33327
319,3.07529,-33.4893,-0.260264,-46.5254,16.7891,-2.67466,1.05644,-39.979,-1.14766,-53.3062,-33.5004,-1.15126,11.2656,-71.8058,4.06307,-3.42862,-49.6739,-1.29799
320,3.07529,-33.4893,-0.260264,-46.5254,16.7891,-2.67466,1.05644,-39.979,-1.14766,-53.3062,-33.5004,-1.15126,11.2656,-71.8058,4.06307,-3.42862,-49.6739,-1.29799
321,3.42356,-33.4669,-0.253113,-45.8411,17.653,-4.43995,0.852125,-39.9274,-1.22781,-53.3202,-33.9587,-0.434215,11.2918,-71.8621,4.19268,-3.40204,-49.6809,-1.26635
322,3.42356,-33.4669,-0.253113,-45.8411,17.653,-4.43995,0.852125,-39.9274,-1.22781,-53.3202,-33.9587,-0.434215,11.2918,-71.8621,4.19268,-3.40204,-49.6809,-1.26635
323,3.09658,-33.5264,-0.415449,-46.2433,17.0774,-3.03985,1.30479,-40.0357,-1.18304,-53.5442,-33.1049,-1.92894,11.0503,-71.8232,4.57436,-3.18461,-50.019,-0.627969
324,3.09658,-33.5264,-0.415449,-46.2433,17.0774,-3.03985,1.30479,-40.0357,-1.18304,-53.5442,-33.1049,-1.92894,11.0503,-71.8232,4.57436,-3.18461,-50.019,-0.627969
325,3.14625,-33.5521,-0.432974,-46.2946,16.9695,-3.02118,1.12238,-39.9623,-1.2292,-53.3718,-33.0661,-1.8069,11.3952,-71.7443,4.40827,-3.25564,-49.9787,-0.871794
326,3.14625,-33.5521,-0.432974,-46.2946,16.9695,-3.02118,1.12238,-39.9623,-1.2292,-53.3718,-33.0661,-1.8069,11.3952,-71.7443,4.40827,-3.25564,-49.9787,-0.871794
327,3.18192,-33.5753,-0.386493,-46.1204,17.2672,-3.33219,0.937415,-39.9787,-1.17512,-53.1632,-33.6611,-0.841475,11.6233,-71.8075,4.03403,-3.54039,-49.4623,-1.79889
328,3.18192,-33.5753,-0.386493,-46.1204,17.2672,-3.33219,0.937415,-39.9787,-1.17512,-53.1632,-33.6611,-0.841475,11.6233,-71.8075,4.03403,-3.54039,-49.4623,-1.79889
329,2.94983,-33.5234,-0.297863,-46.7925,16.5306,-2.11156,1.23198,-39.9965,-1.27051,-53.4495,-33.0639,-1.88569,11.1828,-71.8712,4.43091,-3.27672,-49.9729,-0.844838
330,2.94983,-33.5234,-0.297863,-46.7925,16.5306,-2.11156,1.23198,-39.9965,-1.27051,-53.4495,-33.0639,-1.88569,11.1828,-71.8712,4.43091,-3.27672,-49.9729,-0.844838
331,2.94983,-33.5234,-0.297863,-46.7925,16.5306,-2.11156,1.23198,-39.9965,-1.27051,-53.4495,-33.0639,-1.88569,11.1828,-71.8712,4.43091,-3.27672,-49.9729,-0.844838
332,3.24805,-33.5097,-0.406414,-46.3317,16.9449,-3.15473,1.03954,-40.0026,-1.10306,-53.4715,-33.1468,-1.55912,11.4549,-71.7866,4.07813,-3.30913,-49.9181,-0.941384
333,3.24805,-33.5097,-0.406414,-46.3317,16.9449,-3.15473,1.03954,-40.0026,-1.10306,-53.4715,-33.1468,-1.55912,11.4549,-71.7866,4.07813,-3.30913,-49.9181,-0.941384
334,3.09841,-33.3956,-0.433752,-46.1058,16.8509,-3.03858,1.04931,-40.0405,-0.921252,-53.3659,-33.5638,-1.12235,11.2124,-71.741,3.9351,-3.38468,-49.5984,-1.3797
335,3.09841,-33.3956,-0.433752,-46.1058,16.8509,-3.03858,1.04931,-40.0405,-0.921252,-53.3659,-33.5638,-1.12235,11.2124,-71.741,3.9351,-3.38468,-49.5984,-1.3797
336,3.09841,-33.3956,-0.433752,-46.1058,16.8509,-3.03858,1.04931,-40.0405,-0.921252,-53.3659,-33.5638,-1.12235,11.2124,-71.741,3.9351,-3.38468,-49.5984,-1.3797
337,-1.07735,-29.5013,-2.78449,-40.0881,15.3435,-4.4886,0.274698,-44.597,-1.2096,-59.5966,-30.2237,0.6454,16.1628,-71.0789,6.57418,-3.17164,-51.4311,-1.69743
338,-1.07735,-29.5013,-2.78449,-40.0881,15.3435,-4.4886,0.274698,-44.597,-1.2096,-59.5966,-30.2237,0.6454,16.1628,-71.0789,6.57418,-3.17164,-51.4311,-1.69743
339,2.85942,-42.4305,-1.91887,-41.6875,38.6954,-4.1455,-0.21116,-51.6634,-1.24412,-66.3681,-23.3157,1.66829,16.3422,-71.3472,6.52086,-3.30048,-51.4322,-1.77858
340,2.85942,-42.4305,-1.91887,-41.6875,38.6954,-4.1455,-0.21116,-51.6634,-1.24412,-66.3681,-23.3157,1.66829,16.3422,-71.3472,6.52086,-3.30048,-51.4322,-1.77858
341,3.00857,-43.2085,-1.68699,-40.6228,40.8066,-5.08768,-0.342063,-52.338,-1.17383,-66.7102,-23.1407,2.38626,16.3237,-71.1642,6.32793,-3.45538,-50.9735,-2.40976
342,3.00857,-43.2085,-1.68699,-40.6228,40.8066,-5.08768,-0.342063,-52.338,-1.17383,-66.7102,-23.1407,2.38626,16.3237,-71.1642,6.32793,-3.45538,-50.9735,-2.40976
343,3.00857,-43.2085,-1.68699,-40.6228,40.8066,-5.08768,-0.342063,-52.338,-1.17383,-66.7102,-23.1407,2.38626,16.3237,-71.1642,6.32793,-3.45538,-50.9735,-2.40976
344,2.83979,-42.8917,-1.74562,-41.1284,39.5399,-3.9024,-0.133301,-52.3824,-1.28461,-66.6814,-22.2515,1.3821,16.3028,-71.3182,6.51895,-3.3756,-51.2948,-1.92888
345,2.83979,-42.8917,-1.74562,-41.1284,39.5399,-3.9024,-0.133301,-52.3824,-1.28461,-66.6814,-22.2515,1.3821,16.3028,-71.3182,6.51895,-3.3756,-51.2948,-1.92888
346,3.06958,-43.168,-1.56577,-41.0183,40.4196,-4.81789,-0.1976,-52.305,-1.2898,-66.6784,-22.5706,1.66036,16.1419,-71.2607,6.42761,-3.27308,-51.3981,-1.75832
347,3.06958,-43.168,-1.56577,-41.0183,40.4196,-4.81789,-0.1976,-52.305,-1.2898,-66.6784,-22.5706,1.66036,16.1419,-71.2607,6.42761,-3.27308,-51.3981,-1.75832
348,3.04096,-42.9961,-1.79929,-40.4086,40.2849,-5.04762,-0.344839,-52.4327,-1.11032,-66.8304,-22.6687,2.06652,16.4456,-71.2895,6.22543,-3.41546,-51.1232,-2.21919
349,3.04096,-42.9961,-1.79929,-40.4086,40.2849,-5.04762,-0.344839,-52.4327,-1.11032,-66.8304,-22.6687,2.06652,16.4456,-71.2895,6.22543,-3.41546,-51.1232,-2.21919
350,3.02482,-43.0174,-1.64605,-40.4848,40.3739,-4.94943,-0.217071,-52.378,-1.28923,-66.8421,-22.4298,1.73515,16.4796,-71.3654,6.49815,-3.41896,-51.332,-1.91252
351,3.02482,-43.0174,-1.64605,-40.4848,40.3739,-4.94943,-0.217071,-52.378,-1.28923,-66.8421,-22.4298,1.73515,16.4796,-71.3654,6.49815,-3.41896,-51.332,-1.91252
352,3.02482,-43.0174,-1.64605,-40.4848,40.3739,-4.94943,-0.217071,-52.378,-1.28923,-66.8421,-22.4298,1.73515,16.4796,-71.3654,6.49815,-3.41896,-51.332,-1.91252
353,3.02482,-43.0174,-1.64605,-40.4848,40.3739,-4.94943,-0.217071,-52.378,-1.28923,-66.8421,-22.4298,1.73515,16.4796,-71.3654,6.49815,-3.41896,-51.332,-1.91252
354,2.93949,-43.0631,-1.57547,-41.1324,40.1618,-4.35219,-0.198739,-52.3023,-1.1155,-66.6979,-22.6518,1.72196,16.163,-71.254,6.21344,-3.34498,-51.2331,-1.93752
355,3.00199,-42.982,-1.7316,-40.5081,40.1827,-4.92112,-0.399222,-52.3711,-1.20201,-66.8022,-22.4351,1.65764,16.5698,-71.3002,6.36169,-3.30708,-51.3663,-1.99882
356,3.00199,-42.982,-1.7316,-40.5081,40.1827,-4.92112,-0.399222,-52.3711,-1.20201,-66.8022,-22.4351,1.65764,16.5698,-71.3002,6.36169,-3.30708,-51.3663,-1.99882
357,3.00199,-42.982,-1.7316,-40.5081,40.1827,-4.92112,-0.399222,-52.3711,-1.20201,-66.8022,-22.4351,1.65764,16.5698,-71.3002,6.36169,-3.30708,-51.3663,-1.99882
358,2.9892,-43.1772,-1.64274,-40.9953,40.3752,-4.68304,-0.379703,-52.1978,-1.16395,-66.5185,-22.8124,1.94306,16.438,-71.234,6.22389,-3.38979,-51.1822,-2.15038
359,2.9892,-43.1772,-1.64274,-40.9953,40.3752,-4.68304,-0.379703,-52.1978,-1.16395,-66.5185,-22.8124,1.94306,16.438,-71.234,6.22389,-3.38979,-51.1822,-2.15038
360,2.99275,-43.0142,-1.6486,-40.8238,39.8435,-4.43824,-0.2537,-52.2988,-1.16826,-66.3369,-22.4948,1.68143,16.5282,-71.2693,5.75412,-3.60794,-50.93,-2.53487
361,2.99275,-43.0142,-1.6486,-40.8238,39.8435,-4.43824,-0.2537,-52.2988,-1.16826,-66.3369,-22.4948,1.68143,16.5282,-71.2693,5.75412,-3.60794,-50.93,-2.53487
362,3.14605,-43.0525,-1.83953,-40.0212,40.2967,-5.37261,-0.433174,-52.4531,-1.22078,-66.6331,-22.4917,2.04642,16.7752,-71.1368,6.15442,-3.4956,-51.0135,-2.50144
363,3.14605,-43.0525,-1.83953,-40.0212,40.2967,-5.37261,-0.433174,-52.4531,-1.22078,-66.6331,-22.4917,2.04642,16.7752,-71.1368,6.15442,-3.4956,-51.0135,-2.50144
364,2.98716,-43.0492,-1.6004,-40.7347,40.0888,-4.63924,-0.129486,-52.3673,-1.35261,-66.5233,-22.4329,1.53514,16.2118,-71.1421,6.18613,-3.41036,-51.1786,-2.07162
365,2.98716,-43.0492,-1.6004,-40.7347,40.0888,-4.63924,-0.129486,-52.3673,-1.35261,-66.5233,-22.4329,1.53514,16.2118,-71.1421,6.18613,-3.41036,-51.1786,-2.07162
366,2.98716,-43.0492,-1.6004,-40.7347,40.0888,-4.63924,-0.129486,-52.3673,-1.35261,-66.5233,-22.4329,1.53514,16.2118,-71.1421,6.18613,-3.41036,-51.1786,-2.07162
367,2.85366,-43.0583,-1.84348,-40.701,39.989,-4.37813,-0.154508,-52.2351,-1.0607,-66.4697,-22.5113,1.42661,16.6102,-71.3492,6.33213,-3.48294,-51.1056,-2.20333
368,2.85366,-43.0583,-1.84348,-40.701,39.989,-4.37813,-0.154508,-52.2351,-1.0607,-66.4697,-22.5113,1.42661,16.6102,-71.3492,6.33213,-3.48294,-51.1056,-2.20333
369,2.956,-42.9718,-1.7919,-40.4658,39.9721,-4.64773,-0.367925,-52.3915,-1.25613,-66.6138,-22.3621,1.71176,16.5683,-71.2242,6.19487,-3.47681,-51.1281,-2.34579
370,2.956,-42.9718,-1.7919,-40.4658,39.9721,-4.64773,-0.367925,-52.3915,-1.25613,-66.6138,-22.3621,1.71176,16.5683,-71.2242,6.19487,-3.47681,-51.1281,-2.34579
371,2.956,-42.9718,-1.7919,-40.4658,39.9721,-4.64773,-0.367925,-52.3915,-1.25613,-66.6138,-22.3621,1.71176,16.5683,-71.2242,6.19487,-3.47681,-51.1281,-2.34579
372,2.90247,-43.024,-1.75776,-40.7124,40.1066,-4.56213,-0.078689,-52.4168,-1.13079,-66.7734,-22.4264,1.38844,16.1959,-71.2266,6.35261,-3.28567,-51.2709,-1.85534
373,2.90247,-43.024,-1.75776,-40.7124,40.1066,-4.56213,-0.078689,-52.4168,-1.13079,-66.7734,-22.4264,1.38844,16.1959,-71.2266,6.35261,-3.28567,-51.2709,-1.85534
374,3.01193,-43.0295,-1.53729,-40.7487,40.0294,-4.69364,-0.373343,-52.2543,-1.25294,-66.3511,-22.6407,1.82248,16.6226,-71.1972,6.04505,-3.49338,-51.0462,-2.43534
375,3.01193,-43.0295,-1.53729,-40.7487,40.0294,-4.69364,-0.373343,-52.2543,-1.25294,-66.3511,-22.6407,1.82248,16.6226,-71.1972,6.04505,-3.49338,-51.0462,-2.43534
376,3.01193,-43.0295,-1.53729,-40.7487,40.0294,-4.69364,-0.373343,-52.2543,-1.25294,-66.3511,-22.6407,1.82248,16.6226,-71.1972,6.04505,-3.49338,-51.0462,-2.43534
377,2.97041,-42.9004,-1.67634,-40.8291,39.8167,-4.50262,-0.29262,-52.3314,-1.13396,-66.5967,-22.6786,1.94731,16.5551,-71.3171,6.08468,-3.50657,-51.0343,-2.32088
378,2.97041,-42.9004,-1.67634,-40.8291,39.8167,-4.50262,-0.29262,-52.3314,-1.13396,-66.5967,-22.6786,1.94731,16.5551,-71.3171,6.08468,-3.50657,-51.0343,-2.32088
379,2.9369,-42.8815,-1.84725,-40.4335,39.8162,-4.63071,-0.0601676,-52.4475,-1.13913,-66.8056,-22.2337,1.30098,16.3182,-71.2407,6.25766,-3.32583,-51.3022,-1.84493
380,2.9369,-42.8815,-1.84725,-40.4335,39.8162,-4.63071,-0.0601676,-52.4475,-1.13913,-66.8056,-22.2337,1.30098,16.3182,-71.2407,6.25766,-3.32583,-51.3022,-1.84493
381,2.99364,-42.9454,-1.58997,-40.8187,39.9553,-4.56057,-0.36081,-52.3648,-1.24566,-66.6774,-22.4451,1.75905,16.5483,-71.3346,6.41249,-3.40769,-51.2346,-2.1479
382,2.99364,-42.9454,-1.58997,-40.8187,39.9553,-4.56057,-0.36081,-52.3648,-1.24566,-66.6774,-22.4451,1.75905,16.5483,-71.3346,6.41249,-3.40769,-51.2346,-2.1479
383,2.99364,-42.9454,-1.58997,-40.8187,39.9553,-4.56057,-0.36081,-52.3648,-1.24566,-66.6774,-22.4451,1.75905,16.5483,-71.3346,6.41249,-3.40769,-51.2346,-2.1479
384,3.0337,-43.0558,-1.60313,-40.8148,40.2146,-4.74337,-0.28789,-52.318,-1.32808,-66.6309,-22.5205,1.80731,16.484,-71.2806,6.24944,-3.4509,-51.2343,-2.07612
385,3.0337,-43.0558,-1.60313,-40.8148,40.2146,-4.74337,-0.28789,-52.318,-1.32808,-66.6309,-22.5205,1.80731,16.484,-71.2806,6.24944,-3.4509,-51.2343,-2.07612
386,3.0337,-43.0558,-1.60313,-40.8148,40.2146,-4.74337,1.16035,-51.3434,-0.577236,-68.2907,-19.2586,-3.46317,15.0358,-72.2553,5.4986,-1.79102,-54.4962,3.19435
387,3.0337,-43.0558,-1.60313,-40.8148,40.2146,-4.74337,1.16035,-51.3434,-0.577236,-68.2907,-19.2586,-3.46317,15.0358,-72.2553,5.4986,-1.79102,-54.4962,3.19435
388,3.0337,-43.0558,-1.60313,-40.8148,40.2146,-4.74337,1.16035,-51.3434,-0.577236,-68.2907,-19.2586,-3.46317,15.0358,-72.2553,5.4986,-1.79102,-54.4962,3.19435
389,3.0337,-43.0558,-1.60313,-40.8148,40.2146,-4.74337,1.16035,-51.3434,-0.577236,-68.2907,-19.2586,-3.46317,15.0358,-72.2553,5.4986,-1.79102,-54.4962,3.19435
390,3.0337,-43.0558,-1.60313,-40.8148,40.2146,-4.74337,1.16035,-51.3434,-0.577236,-68.2907,-19.2586,-3.46317,15.0358,-72.2553,5.4986,-1.79102,-54.4962,3.19435
391,-1.26854,-7.00444,2.81623,-25.8529,22.2838,-6.42685,0.0329038,-67.1283,0.907563,-79.9477,-5.01687,3.86203,20.4655,-92.5217,-0.405566,-5.09592,-50.8072,-2.44737
392,-1.26854,-7.00444,2.81623,-25.8529,22.2838,-6.42685,0.0329038,-67.1283,0.907563,-79.9477,-5.01687,3.86203,20.4655,-92.5217,-0.405566,-5.09592,-50.8072,-2.44737
393,-1.26854,-7.00444,2.81623,-25.8529,22.2838,-6.42685,0.0329038,-67.1283,0.907563,-79.9477,-5.01687,3.86203,20.4655,-92.5217,-0.405566,-5.09592,-50.8072,-2.44737
394,-0.112069,301.331,-3.55131,-17.4016,67.8162,-3.27983,-0.674993,-66.6314,-0.120249,-77.2786,-5.16592,3.27156,20.881,-92.6222,-0.479602,-5.24715,-50.3639,-3.00961
395,-0.329276,301.723,-3.61224,-17.331,67.057,-2.77554,-0.610964,-66.938,-0.228301,-77.4293,-4.40093,2.85062,21.0797,-92.7222,-0.244509,-5.23081,-50.5413,-2.90232
396,-0.329276,301.723,-3.61224,-17.331,67.057,-2.77554,-0.610964,-66.938,-0.228301,-77.4293,-4.40093,2.85062,21.0797,-92.7222,-0.244509,-5.23081,-50.5413,-2.90232
397,-0.0878694,301.713,-3.70343,-16.8572,67.4631,-3.71487,-0.697491,-66.8108,0.0569916,-77.9963,-4.76334,3.45393,21.057,-92.7166,-0.636536,-5.16987,-50.7337,-2.65691
398,-0.0878694,301.713,-3.70343,-16.8572,67.4631,-3.71487,-0.697491,-66.8108,0.0569916,-77.9963,-4.76334,3.45393,21.057,-92.7166,-0.636536,-5.16987,-50.7337,-2.65691
399,-0.354529,301.572,-3.43521,-18.0205,66.6372,-1.9074,-0.474132,-66.8678,-0.298442,-76.4105,-4.16855,2.0751,21.5919,-92.6747,-0.561897,-5.38313,-50.1714,-3.34672
400,-0.354529,301.572,-3.43521,-18.0205,66.6372,-1.9074,-0.474132,-66.8678,-0.298442,-76.4105,-4.16855,2.0751,21.5919,-92.6747,-0.561897,-5.38313,-50.1714,-3.34672
401,-0.354529,301.572,-3.43521,-18.0205,66.6372,-1.9074,-0.474132,-66.8678,-0.298442,-76.4105,-4.16855,2.0751,21.5919,-92.6747,-0.561897,-5.38313,-50.1714,-3.34672
402,-0.371553,301.667,-3.75048,-17.7807,67.3791,-2.58198,-0.577722,-66.8895,-0.262159,-77.7062,-4.31079,2.78743,21.0533,-92.7192,0.0128065,-5.16079,-50.8936,-2.52307
